	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
11	0	3		68.0	338.0	1880	112807	110899	1234	475.0	475	[3, 2, 4, 1, 2, 4, 3]	106613	30	[3, 2, 4, 1, 2, 4, 3, 1]	110424	B	368.0	190.0	115	180.0	1	90.0
12	0	3		75.0	229.0	1880	121676	120448	724	538.0	538	[3, 2, 4, 1, 2, 3]	115497	10	[3, 2, 4, 1, 2, 4, 3, 1]	119910	B			115	169.0	0	104.0
13	1	3	84.0	299.0	149.0	1759	129868	128778	1090	296.0	296	[4, 3, 1, 4, 2, 3, 1, 2]	124862	10	[4, 3, 1, 4, 2, 3, 1, 2]	128482	A	256.0	90.0	115	113.0	0	99.0
14	1	3	89.0	274.0	134.0	1759	140144	139053	1091	413.0	413	[4, 3, 1, 4, 2, 3, 1, 2]	133826	10	[4, 3, 1, 4, 2, 3, 1, 2]	138640	A	276.0	73.0	115	124.0	0	121.0
15	1	3	89.0	274.0	152.0	1759	150017	148934	1083	421.0	421	[4, 3, 1, 4, 2, 3, 1, 2]	144901	5	[4, 3, 1, 4, 2, 3, 1, 2]	148513	A	255.0	92.0	115	151.0	0	70.0
16	1	3	70.0	290.0	159.0	1759	159331	158266	1065	467.0	467	[4, 3, 1, 4, 2, 3, 1, 2]	153587	5	[4, 3, 1, 4, 2, 3, 1, 2]	157799	A	254.0	95.0	115	123.0	0	74.0
17	1	3	161.0	91.0	218.0	1880	169070	167698	1372	497.0	497	[3, 2, 4, 1, 2, 4, 3, 1]	163389	5	[3, 2, 4, 1, 2, 4, 3, 1]	167201	B	455.0	192.0	115	169.0	0	86.0
18	0	3		291.0	150.0	1759	178884	177206	1174	287.0	287	[4, 3, 1, 4, 2, 3, 4]	172607	30	[4, 3, 1, 4, 2, 3, 1, 2]	176919	A		95.0	115	131.0	0	141.0
19	0	3		313.0	415.0	1759	188169	186411	1044	504.0	504	[4, 3, 1, 4, 2, 3]	182296	30	[4, 3, 1, 4, 2, 3, 1, 2]	185907	A		79.0	115	172.0	1	65.0
20	0	3		77.0	371.0	1880	199072	197182	935	493.0	493	[3, 2, 4, 1, 2, 4]	191877	10	[3, 2, 4, 1, 2, 4, 3, 1]	196689	B		211.0	115	209.0	1	67.0
21	1	3	192.0	68.0	358.0	1880	207447	205959	1488	390.0	390	[3, 2, 4, 1, 2, 4, 3, 1]	201958	5	[3, 2, 4, 1, 2, 4, 3, 1]	205569	B	312.0	217.0	115	202.0	0	139.0
22	1	3	86.0	329.0	176.0	1759	217500	216205	1295	405.0	405	[4, 3, 1, 4, 2, 3, 1, 2]	211488	10	[4, 3, 1, 4, 2, 3, 1, 2]	215799	A	385.0	72.0	115	142.0	0	105.0
23	1	3	66.0	339.0	163.0	1759	225973	224821	1152	348.0	348	[4, 3, 1, 4, 2, 3, 1, 2]	220758	10	[4, 3, 1, 4, 2, 3, 1, 2]	224473	A	249.0	90.0	115	130.0	0	115.0
24	1	3	76.0	511.0	203.0	1759	234893	233585	1308	430.0	430	[4, 3, 1, 4, 2, 3, 1, 2]	229231	5	[4, 3, 1, 4, 2, 3, 1, 2]	233155	A	258.0	56.0	115	121.0	0	83.0
25	0	3		86.0	220.0	1880	244148	242234	1304	469.0	469	[3, 2, 4, 1, 2, 4, 3]	238153	5	[3, 2, 4, 1, 2, 4, 3, 1]	241765	B	480.0	200.0	115	218.0	1	100.0
26	1	3	161.0	92.0	284.0	1880	252347	250927	1420	379.0	379	[3, 2, 4, 1, 2, 4, 3, 1]	246736	30	[3, 2, 4, 1, 2, 4, 3, 1]	250548	B	414.0	196.0	115	146.0	0	127.0
27	1	3	184.0	96.0	222.0	1880	261610	260251	1359	356.0	356	[3, 2, 4, 1, 2, 4, 3, 1]	255784	10	[3, 2, 4, 1, 2, 4, 3, 1]	259895	B	414.0	184.0	115	160.0	0	99.0
28	1	3	139.0	281.0	163.0	1759	271065	269808	1257	347.0	347	[4, 3, 1, 4, 2, 3, 1, 2]	264847	5	[4, 3, 1, 4, 2, 3, 1, 2]	269461	A	231.0	213.0	115	96.0	0	134.0
29	0	3		417.0	179.0	1759	280597	278889	913	554.0	554	[4, 3, 1, 4, 2, 3]	274623	30	[4, 3, 1, 4, 2, 3, 1, 2]	278335	A		92.0	115	119.0	1	106.0
30	0	4		291.0	161.0	1431	10863	9575	777	646.0	646	[4, 3, 1, 4, 2, 3]	5211	30	[4, 3, 1, 4, 2, 3, 1, 2]	8929	A		103.0	115	170.0	1	52.0
31	1	4	130.0	107.0	227.0	1880	21448	20129	1319	417.0	417	[3, 2, 4, 1, 2, 4, 3, 1]	15600	5	[3, 2, 4, 1, 2, 4, 3, 1]	19712	B	400.0	196.0	115	161.0	0	98.0
32	0	4				1431	30149	29456	187	350.0	350	[4, 1]	24985	10	[4, 3, 1, 4, 2, 3, 1, 2]	29106	A			115		0	
33	0	4		324.0	170.0	1431	40661	39225	768	498.0	498	[4, 3, 1, 4, 2, 3]	33898	10	[4, 3, 1, 4, 2, 3, 1, 2]	38727	A		77.0	115	143.0	1	54.0
34	1	4	135.0	83.0	234.0	1880	49539	48249	1290	493.0	493	[3, 2, 4, 1, 2, 4, 3, 1]	44025	30	[3, 2, 4, 1, 2, 4, 3, 1]	47756	B	406.0	172.0	115	167.0	0	93.0
35	1	4	141.0	89.0	266.0	1880	59022	57725	1297	420.0	420	[3, 2, 4, 1, 2, 4, 3, 1]	53588	5	[3, 2, 4, 1, 2, 4, 3, 1]	57305	B	375.0	156.0	115	181.0	0	89.0
36	0	4		82.0	240.0	1880	68248	67057	686	473.0	473	[3, 2, 4, 1, 2, 3]	62465	10	[3, 2, 4, 1, 2, 4, 3, 1]	66584	B			115	184.0	0	49.0
37	0	4				1431	75470	74765	201	410.0	410	[4, 3, 1, 1]	70840	5	[4, 3, 1, 4, 2, 3, 1, 2]	74355	A			115	104.0	0	88.0
38	0	4		355.0	157.0	1431	84470	83029	865	493.0	493	[4, 3, 1, 4, 2, 3]	78725	30	[4, 3, 1, 4, 2, 3, 1, 2]	82536	A		68.0	115	192.0	1	93.0
39	1	4	159.0	82.0	321.0	1880	93468	92141	1327	417.0	417	[3, 2, 4, 1, 2, 4, 3, 1]	88006	10	[3, 2, 4, 1, 2, 4, 3, 1]	91724	B	315.0	193.0	115	175.0	0	82.0
40	1	4	224.0	97.0	260.0	1880	102961	101619	1342	499.0	499	[3, 2, 4, 1, 2, 4, 3, 1]	97605	10	[3, 2, 4, 1, 2, 4, 3, 1]	101120	B	341.0	186.0	115	160.0	0	74.0
41	0	4		348.0	165.0	1431	112843	111329	762	420.0	420	[4, 3, 1, 4, 2, 3]	106898	10	[4, 3, 1, 4, 2, 3, 1, 2]	110909	A		70.0	115	129.0	1	50.0
42	1	4	148.0	92.0	218.0	1880	121370	120149	1221	454.0	454	[3, 2, 4, 1, 2, 4, 3, 1]	115982	5	[3, 2, 4, 1, 2, 4, 3, 1]	119695	B	343.0	161.0	115	178.0	0	81.0
43	0	4		278.0	157.0	1431	130459	128936	1004	411.0	411	[4, 3, 1, 4, 2, 3, 1]	124710	30	[4, 3, 1, 4, 2, 3, 1, 2]	128525	A	240.0	104.0	115	115.0	1	110.0
44	1	4	130.0	110.0	229.0	1880	140645	139377	1268	469.0	469	[3, 2, 4, 1, 2, 4, 3, 1]	134596	30	[3, 2, 4, 1, 2, 4, 3, 1]	138908	B	410.0	152.0	115	181.0	0	56.0
45	0	4		114.0	214.0	1880	150056	148326	1226	432.0	432	[3, 2, 4, 1, 2, 4, 1]	144383	10	[3, 2, 4, 1, 2, 4, 3, 1]	147894	B		123.0	115	177.0	0	73.0
46	1	4	141.0	135.0	230.0	1880	160364	158980	1384	413.0	413	[3, 2, 4, 1, 2, 4, 3, 1]	153250	30	[3, 2, 4, 1, 2, 4, 3, 1]	158567	B	472.0	100.0	115	213.0	0	93.0
47	0	4		307.0	170.0	1431	169548	167998	809	384.0	384	[4, 3, 1, 4, 2, 3]	163601	30	[4, 3, 1, 4, 2, 3, 1, 2]	167614	A		112.0	115	22.0	1	198.0
48	0	4		294.0	168.0	1431	178033	176577	770	478.0	478	[4, 3, 1, 4, 2, 3]	172588	5	[4, 3, 1, 4, 2, 3, 1, 2]	176099	A		108.0	115	111.0	1	89.0
49	0	4				1431	187263	186521	238	435.0	435	[4, 1]	181174	5	[4, 3, 1, 4, 2, 3, 1, 2]	186086	A			115		0	
50	0	4				1431	195751	194266	201	449.0	449	[4, 3, 1]	190306	30	[4, 3, 1, 4, 2, 3, 1, 2]	193817	A			115	98.0	1	103.0
51	0	4			263.0	1431	204332	202922	469	524.0	524	[4, 3, 1, 4]	198887	10	[4, 3, 1, 4, 2, 3, 1, 2]	202398	A			115	148.0	1	58.0
52	0	4		107.0	342.0	1880	214370	212505	1331	518.0	518	[3, 2, 4, 1, 2, 4, 3]	208172	30	[3, 2, 4, 1, 2, 4, 3, 1]	211987	B	496.0	151.0	115	197.0	1	38.0
53	0	4		310.0	199.0	1431	223303	222054	699	685.0	685	[4, 3, 1, 4, 2]	217758	5	[4, 3, 1, 4, 2, 3, 1, 2]	221369	A			115	128.0	1	62.0
54	0	4				1431	232063	231354	205	603.0	603	[4, 1]	226940	10	[4, 3, 1, 4, 2, 3, 1, 2]	230751	A			115		0	
55	0	4		87.0	315.0	1880	241706	240020	822	697.0	697	[3, 2, 4, 1, 2, 4]	235608	30	[3, 2, 4, 1, 2, 4, 3, 1]	239323	B		128.0	115	233.0	1	59.0
56	0	4		118.0	372.0	1880	251095	249237	886	525.0	525	[3, 2, 4, 1, 2, 4]	244300	5	[3, 2, 4, 1, 2, 4, 3, 1]	248712	B		99.0	115	245.0	1	52.0
57	1	4	152.0	72.0	263.0	1880	259986	258650	1336	449.0	449	[3, 2, 4, 1, 2, 4, 3, 1]	254590	5	[3, 2, 4, 1, 2, 4, 3, 1]	258201	B	456.0	147.0	115	174.0	0	72.0
58	0	4			218.0	1880	269949	268679	766	442.0	442	[3, 2, 4, 1, 4]	263724	10	[3, 2, 4, 1, 2, 4, 3, 1]	268237	B			115	164.0	0	116.0
59	0	4		305.0	174.0	1431	278693	277173	670	414.0	414	[4, 3, 1, 4, 2]	272742	5	[4, 3, 1, 4, 2, 3, 1, 2]	276759	A			115	85.0	1	106.0
60	0	5		312.0	182.0	1431	9957	8505	815	482.0	482	[4, 3, 1, 4, 2, 3]	4211	5	[4, 3, 1, 4, 2, 3, 1, 2]	8023	A		115.0	115	123.0	1	83.0
61	1	5	108.0	98.0	227.0	1880	18594	17367	1227	460.0	460	[3, 2, 4, 1, 2, 4, 3, 1]	13396	30	[3, 2, 4, 1, 2, 4, 3, 1]	16907	B	453.0	122.0	115	192.0	0	27.0
62	0	5				1431	26986	26281	200	436.0	436	[4, 1]	22231	5	[4, 3, 1, 4, 2, 3, 1, 2]	25845	A			115		0	
63	0	5		288.0	166.0	1431	36871	35346	1002	409.0	409	[4, 3, 1, 4, 2, 3, 1]	31225	5	[4, 3, 1, 4, 2, 3, 1, 2]	34937	A	219.0	122.0	115	123.0	1	84.0
64	0	5				1880	45890	45386	0		564	[2]	41209	30	[3, 2, 4, 1, 2, 4, 3, 1]	44822	B			115		0	
65	1	5	140.0	118.0	248.0	1880	53896	52499	1397	406.0	406	[3, 2, 4, 1, 2, 4, 3, 1]	48480	10	[3, 2, 4, 1, 2, 4, 3, 1]	52093	B	418.0	168.0	115	224.0	0	81.0
66	0	5		268.0	166.0	1431	63784	62246	1019	396.0	396	[4, 3, 1, 4, 2, 3, 1]	57933	10	[4, 3, 1, 4, 2, 3, 1, 2]	61850	A	242.0	130.0	115	89.0	1	124.0
67	0	5		350.0	182.0	1431	72666	71185	779	453.0	453	[4, 3, 1, 4, 2, 3]	67222	30	[4, 3, 1, 4, 2, 3, 1, 2]	70732	A		84.0	115	108.0	1	55.0
68	0	5			219.0	1880	81582	80434	644	514.0	514	[3, 2, 4, 1, 4]	76408	5	[3, 2, 4, 1, 2, 4, 3, 1]	79920	B			115	204.0	0	42.0
69	0	5		272.0	159.0	1431	90915	89373	987	392.0	392	[4, 3, 1, 4, 2, 3, 1]	84670	30	[4, 3, 1, 4, 2, 3, 1, 2]	88981	A	235.0	121.0	115	90.0	1	110.0
70	1	5	130.0	123.0	245.0	1880	99902	98626	1276	458.0	458	[3, 2, 4, 1, 2, 4, 3, 1]	94057	5	[3, 2, 4, 1, 2, 4, 3, 1]	98168	B	429.0	94.0	115	188.0	0	67.0
71	0	5				1431	108512	107796	212	444.0	444	[4, 1]	103040	5	[4, 3, 1, 4, 2, 3, 1, 2]	107352	A			115		0	
72	0	5		332.0	157.0	1431	120395	118881	806	420.0	420	[4, 3, 1, 4, 2, 3]	112749	10	[4, 3, 1, 4, 2, 3, 1, 2]	118461	A		109.0	115	74.0	1	134.0
73	0	5		150.0	261.0	1880	129296	128020	772	477.0	477	[3, 2, 4, 1, 2, 4, 4]	123632	10	[3, 2, 4, 1, 2, 4, 3, 1]	127543	B		54.0	115	211.0	0	76.0
74	0	5		510.0	241.0	1880	139282	137388	1277	489.0	489	[3, 2, 4, 1, 2, 4]	132588	5	[3, 2, 4, 1, 2, 4, 3, 1]	136899	B		291.0	115	174.0	1	61.0
75	0	5				1431	148336	147659	172	369.0	369	[4, 1]	142570	5	[4, 3, 1, 4, 2, 3, 1, 2]	147290	A			115		0	
76	0	5		343.0	193.0	1431	159826	158314	876	422.0	422	[4, 3, 1, 4, 2, 3]	152679	30	[4, 3, 1, 4, 2, 3, 1, 2]	157892	A		78.0	115	159.0	1	103.0
77	0	5		283.0	186.0	1431	169309	167872	771	497.0	497	[4, 3, 1, 4, 2, 3]	163763	10	[4, 3, 1, 4, 2, 3, 1, 2]	167375	A		112.0	115	75.0	1	115.0
78	0	5		294.0	184.0	1431	178096	176544	1019	382.0	382	[4, 3, 1, 4, 2, 3, 1]	172345	10	[4, 3, 1, 4, 2, 3, 1, 2]	176162	A	253.0	81.0	115	91.0	1	116.0
79	1	5	140.0	106.0	364.0	1880	187111	185736	1375	477.0	477	[3, 2, 4, 1, 2, 4, 3, 1]	181648	5	[3, 2, 4, 1, 2, 4, 3, 1]	185259	B	322.0	209.0	115	171.0	0	63.0
80	0	5				1880	195498	194994	0		533	[2]	190849	5	[3, 2, 4, 1, 2, 4, 3, 1]	194461	B			115		0	
81	1	5	149.0	125.0	241.0	1880	203822	202482	1340	485.0	485	[3, 2, 4, 1, 2, 4, 3, 1]	198486	30	[3, 2, 4, 1, 2, 4, 3, 1]	201997	B	332.0	231.0	115	197.0	0	65.0
82	0	5			174.0	1880	212817	211676	637	395.0	395	[3, 2, 4, 1, 4]	207462	30	[3, 2, 4, 1, 2, 4, 3, 1]	211281	B			115	195.0	0	47.0
83	0	5		314.0	141.0	1431	221264	219788	782	458.0	458	[4, 3, 1, 4, 2, 3]	215819	30	[4, 3, 1, 4, 2, 3, 1, 2]	219330	A		108.0	115	119.0	1	100.0
84	0	5		133.0	202.0	1880	229759	228568	687	450.0	450	[3, 2, 4, 1, 2, 3]	224305	10	[3, 2, 4, 1, 2, 4, 3, 1]	228118	B			115	156.0	0	74.0
85	0	5				1431	238157	237485	168	521.0	521	[4, 3, 2]	232451	30	[4, 3, 1, 4, 2, 3, 1, 2]	236964	A			115		0	115.0
86	0	5		376.0	181.0	1431	247939	246603	740	598.0	598	[4, 3, 1, 4, 2]	241894	10	[4, 3, 1, 4, 2, 3, 1, 2]	246005	A			115	113.0	1	70.0
87	0	5		113.0	274.0	1880	257062	255323	1235	530.0	530	[3, 2, 4, 1, 2, 4, 3, 2]	251077	10	[3, 2, 4, 1, 2, 4, 3, 1]	254793	B	20.0	203.0	115	177.0	0	67.0
88	0	5				1880	264692	264188	0		523	[2]	259753	10	[3, 2, 4, 1, 2, 4, 3, 1]	263665	B			115		0	
89	0	5			309.0	1880	273941	272563	874	571.0	571	[3, 2, 4, 1, 4]	267480	30	[3, 2, 4, 1, 2, 4, 3, 1]	271992	B			115	227.0	0	46.0
90	0	6		115.0	317.0	1880	10805	8968	1234	546.0	546	[3, 2, 4, 1, 2, 4, 3]	4611	10	[3, 2, 4, 1, 2, 4, 3, 1]	8422	B	312.0	208.0	115	218.0	1	64.0
91	0	6		283.0	155.0	1431	18841	17347	924	440.0	440	[4, 3, 1, 4, 2, 3, 1]	13397	30	[4, 3, 1, 4, 2, 3, 1, 2]	16907	A	203.0	100.0	115	79.0	1	104.0
92	1	6	160.0	142.0	258.0	1880	28630	27318	1312	416.0	416	[3, 2, 4, 1, 2, 4, 3, 1]	22088	5	[3, 2, 4, 1, 2, 4, 3, 1]	26902	B	287.0	207.0	115	177.0	0	81.0
93	1	6	161.0	116.0	214.0	1880	37156	35945	1211	462.0	462	[3, 2, 4, 1, 2, 4, 3, 1]	31970	30	[3, 2, 4, 1, 2, 4, 3, 1]	35483	B	267.0	229.0	115	170.0	0	54.0
94	0	6				1431	46361	45685	172	375.0	375	[4, 1]	40498	10	[4, 3, 1, 4, 2, 3, 1, 2]	45310	A			115		0	
95	0	6			160.0	1431	55942	54478	417	470.0	470	[4, 3, 1, 4]	49498	30	[4, 3, 1, 4, 2, 3, 1, 2]	54008	A			115	185.0	1	72.0
96	0	6				1431	64592	63889	199	487.0	487	[4, 1]	58991	5	[4, 3, 1, 4, 2, 3, 1, 2]	63402	A			115		0	
97	0	6		123.0	349.0	1880	74244	72317	1316	456.0	456	[3, 2, 4, 1, 2, 4, 3]	67941	30	[3, 2, 4, 1, 2, 4, 3, 1]	71861	B	314.0	237.0	115	165.0	1	128.0
98	0	6		151.0	199.0	1880	83536	81757	1275	512.0	512	[3, 2, 4, 1, 2, 4, 1]	76934	10	[3, 2, 4, 1, 2, 4, 3, 1]	81245	B		252.0	115	196.0	0	70.0
99	0	6		373.0	183.0	1431	92576	91102	868	460.0	460	[4, 3, 1, 4, 2, 3]	86625	30	[4, 3, 1, 4, 2, 3, 1, 2]	90642	A		91.0	115	149.0	1	72.0
100	1	6	140.0	154.0	343.0	1880	103205	101829	1376	497.0	497	[3, 2, 4, 1, 2, 4, 3, 1]	97621	30	[3, 2, 4, 1, 2, 4, 3, 1]	101332	B	230.0	225.0	115	171.0	0	113.0
101	0	6		382.0	187.0	1431	112893	111390	924	431.0	431	[4, 3, 1, 4, 2, 3]	106343	30	[4, 3, 1, 4, 2, 3, 1, 2]	110959	A		79.0	115	158.0	1	118.0
102	0	6		127.0	221.0	1880	121832	120043	1221	594.0	594	[3, 2, 4, 1, 2, 4, 3]	115933	10	[3, 2, 4, 1, 2, 4, 3, 1]	119449	B	313.0	220.0	115	230.0	1	110.0
103	0	6		304.0	203.0	1431	130072	128558	820	420.0	420	[4, 3, 1, 4, 2, 3]	124620	10	[4, 3, 1, 4, 2, 3, 1, 2]	128138	A		100.0	115	33.0	1	180.0
104	1	6	90.0	141.0	215.0	1880	138747	137481	1266	461.0	461	[3, 2, 4, 1, 2, 4, 3, 1]	133309	30	[3, 2, 4, 1, 2, 4, 3, 1]	137020	B	340.0	198.0	115	194.0	0	88.0
105	1	6	147.0	133.0	215.0	1880	147886	146652	1234	447.0	447	[3, 2, 4, 1, 2, 4, 3, 1]	142394	5	[3, 2, 4, 1, 2, 4, 3, 1]	146205	B	269.0	216.0	115	203.0	0	51.0
106	0	6		254.0	170.0	1431	156970	155461	944	425.0	425	[4, 3, 1, 4, 2, 3, 1]	151525	10	[4, 3, 1, 4, 2, 3, 1, 2]	155036	A	207.0	112.0	115	111.0	1	90.0
107	0	6				1431	165816	164922	389	404.0	404	[4, 3, 1, 3]	161007	5	[4, 3, 1, 4, 2, 3, 1, 2]	164518	A			115	11.0	0	172.0
108	0	6				1431	174684	173973	206	306.0	306	[4, 1]	169454	5	[4, 3, 1, 4, 2, 3, 1, 2]	173667	A			115		0	
109	1	6	116.0	134.0	283.0	1880	184725	183414	1311	482.0	482	[3, 2, 4, 1, 2, 4, 3, 1]	178021	5	[3, 2, 4, 1, 2, 4, 3, 1]	182932	B	275.0	236.0	115	196.0	0	71.0
110	0	6		317.0	231.0	1431	193914	192447	808	467.0	467	[4, 3, 1, 4, 2, 3]	188469	5	[4, 3, 1, 4, 2, 3, 1, 2]	191980	A		82.0	115	97.0	1	81.0
111	0	6				1431	202656	201871	281	405.0	405	[4, 3, 1, 2]	197251	10	[4, 3, 1, 4, 2, 3, 1, 2]	201466	A			115	112.0	0	133.0
112	0	6		90.0	219.0	1880	212962	211603	855	389.0	389	[3, 2, 4, 1, 2, 4, 4]	206096	10	[3, 2, 4, 1, 2, 4, 3, 1]	211214	B		226.0	115	203.0	0	103.0
113	1	6	159.0	119.0	302.0	1880	222927	221614	1313	449.0	449	[3, 2, 4, 1, 2, 4, 3, 1]	216151	5	[3, 2, 4, 1, 2, 4, 3, 1]	221165	B	296.0	169.0	115	198.0	0	70.0
114	1	6	112.0	118.0	227.0	1880	232188	230974	1214	492.0	492	[3, 2, 4, 1, 2, 4, 3, 1]	226071	10	[3, 2, 4, 1, 2, 4, 3, 1]	230482	B	325.0	172.0	115	185.0	0	75.0
115	0	6		265.0	160.0	1431	241277	239761	955	418.0	418	[4, 3, 1, 4, 2, 3, 1]	235332	30	[4, 3, 1, 4, 2, 3, 1, 2]	239343	A	231.0	94.0	115	103.0	1	102.0
116	0	6		272.0	183.0	1431	250968	249527	773	493.0	493	[4, 3, 1, 4, 2, 3]	245220	5	[4, 3, 1, 4, 2, 3, 1, 2]	249034	A		115.0	115	101.0	1	102.0
117	0	6				1431	259764	258889	371	372.0	372	[4, 3, 1, 2]	254305	10	[4, 3, 1, 4, 2, 3, 1, 2]	258517	A			115	3.0	0	204.0
118	1	6	67.0	119.0	225.0	1880	268364	267149	1215	428.0	428	[3, 2, 4, 1, 2, 4, 3, 1]	263002	5	[3, 2, 4, 1, 2, 4, 3, 1]	266721	B	366.0	186.0	115	183.0	0	69.0
119	1	6	53.0	143.0	184.0	1880	277083	275894	1189	378.0	378	[3, 2, 4, 1, 2, 4, 3, 1]	271704	30	[3, 2, 4, 1, 2, 4, 3, 1]	275516	B	340.0	224.0	115	164.0	0	81.0
120	1	7	139.0	116.0	328.0	1880	10179	8855	1324	533.0	533	[3, 2, 4, 1, 2, 4, 3, 1]	4011	30	[3, 2, 4, 1, 2, 4, 3, 1]	8322	B	278.0	185.0	115	216.0	0	62.0
121	1	7	97.0	117.0	259.0	1880	19933	18770	1163	440.0	440	[3, 2, 4, 1, 2, 4, 3, 1]	13518	5	[3, 2, 4, 1, 2, 4, 3, 1]	18330	B	258.0	188.0	115	178.0	0	66.0
122	0	7				1431	28917	28229	184	435.0	435	[4, 1]	23872	30	[4, 3, 1, 4, 2, 3, 1, 2]	27794	A			115		0	
123	0	7		271.0	167.0	1431	37704	36168	1015	398.0	398	[4, 3, 1, 4, 2, 3, 1]	32157	5	[4, 3, 1, 4, 2, 3, 1, 2]	35770	A	245.0	85.0	115	138.0	1	109.0
124	0	7				1431	45977	45273	200	312.0	312	[4, 3, 2]	41249	10	[4, 3, 1, 4, 2, 3, 1, 2]	44961	A			115		0	107.0
125	0	7		116.0	251.0	1880	55289	53632	1152	499.0	499	[3, 2, 4, 1, 2, 4, 1]	49115	5	[3, 2, 4, 1, 2, 4, 3, 1]	53133	B		143.0	115	187.0	0	46.0
126	0	7		248.0	162.0	1431	64132	62623	941	425.0	425	[4, 3, 1, 4, 2, 3, 1]	58581	10	[4, 3, 1, 4, 2, 3, 1, 2]	62198	A	240.0	97.0	115	122.0	1	72.0
127	1	7	142.0	125.0	258.0	1880	72691	71380	1311	483.0	483	[3, 2, 4, 1, 2, 4, 3, 1]	67378	5	[3, 2, 4, 1, 2, 4, 3, 1]	70897	B	290.0	250.0	115	195.0	0	51.0
128	1	7	106.0	109.0	216.0	1880	82061	80906	1155	458.0	458	[3, 2, 4, 1, 2, 4, 3, 1]	76936	10	[3, 2, 4, 1, 2, 4, 3, 1]	80448	B	299.0	160.0	115	190.0	0	75.0
129	1	7	179.0	159.0	199.0	1880	91157	89882	1275	470.0	470	[3, 2, 4, 1, 2, 4, 3, 1]	85200	30	[3, 2, 4, 1, 2, 4, 3, 1]	89412	B	321.0	189.0	115	169.0	0	59.0
130	0	7		259.0	167.0	1431	100546	99000	1030	389.0	389	[4, 3, 1, 4, 2, 3, 1]	94397	30	[4, 3, 1, 4, 2, 3, 1, 2]	98611	A	262.0	136.0	115	95.0	1	111.0
131	1	7	108.0	112.0	215.0	1880	109793	108638	1155	436.0	436	[3, 2, 4, 1, 2, 4, 3, 1]	104491	5	[3, 2, 4, 1, 2, 4, 3, 1]	108202	B	277.0	185.0	115	172.0	0	86.0
132	0	7				1431	118267	117341	422	478.0	478	[4, 3, 1, 3]	112941	30	[4, 3, 1, 4, 2, 3, 1, 2]	116863	A			115	85.0	0	132.0
133	0	7		316.0	202.0	1431	129755	128198	843	377.0	377	[4, 3, 1, 4, 2, 3]	121406	5	[4, 3, 1, 4, 2, 3, 1, 2]	127821	A		92.0	115	103.0	1	130.0
