	Unnamed: 0	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	0	1	4016				3000	10655					[]	[4, 3, 1, 4, 2, 3, 1, 2]	7151	A			111		1	
1	1	0	1	11645				3000	18578	17316.0	0.0	2241.0	2241.0	[4]	[4, 3, 2, 1, 3, 2, 1, 4]	15075	random			111		1	
2	2	0	1	19765				3000	26399					[]	[4, 3, 1, 4, 2, 3, 1, 2]	22896	A			111		1	
3	3	0	1	27987				3000	34626	32874.0	0.0	1751.0	1751.0	[4]	[4, 3, 1, 4, 2, 3, 1, 2]	31123	A			111		1	
4	4	0	1	36014				3000	39641	39136.0	0.0		91.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	39045	A			111		0	
5	5	0	1	41229				3000	45476	44972.0	0.0		613.0	[3]	[2, 1, 4, 3, 4, 2, 3, 1]	44359	random			111		0	
6	6	0	1	46856				3000	53887	52787.0	0.0	2403.0	2403.0	[4]	[4, 3, 1, 4, 2, 3, 1, 2]	50384	A			111		1	
7	7	0	1	55474				3000	62415	59038.0	1910.0	126.0	126.0	[4, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	58912	A			111		1	1910.0
8	8	0	1	63601				3000	67384	66880.0	0.0		48.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	66832	A			111		0	
9	9	0	1	69072				3000	74798	72581.0	1712.0	271.0	271.0	[4, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	72310	A			111		0	
10	10	0	1	76086				3000	80254	79750.0	0.0		433.0	[2]	[1, 3, 2, 4, 1, 2, 4, 3]	79317	random			111		0	
11	11	0	1	81242				3000	86537	84502.0	1530.0	229.0	229.0	[4, 3, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	84273	A			111		0	410.0
12	12	0	1	87726				3000	93115	91243.0	1367.0	486.0	486.0	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	90757	A			111		0	
13	13	0	1	94104				3000	99049	97281.0	1264.0	146.0	146.0	[4, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	97135	A			111		0	329.0
14	14	0	1	100337				3000	104581	104074.0	0.0		606.0	[2]	[1, 2, 3, 4, 1, 4, 2, 3]	103468	random			111		0	
15	15	0	1	105570				3000	110418	109913.0	0.0		613.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	109300	B			111		0	
16	16	0	1	112805				3000	119764	117477.0	1783.0	835.0	835.0	[4, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	116642	A			111		0	
17	17	0	1	121052				3000	125744	124524.0	715.0	440.0	440.0	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	124084	A			111		0	
18	18	0	1	127830				3000	132861	132357.0	0.0		589.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	131768	B			111		0	
19	19	0	1	133945				3000	139148	137485.0	1159.0	110.0	110.0	[4, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	137375	A			111		0	399.0
20	20	0	1	140336				3000	144128	143623.0	0.0		56.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	143567	A			111		0	
21	21	0	1	145317				3000	149334	148830.0	0.0		381.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	148449	B			111		0	
22	22	0	1	150423				3000	154537	154033.0	0.0		179.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	153854	A			111		0	
23	23	0	1	155526				3000	159554	159049.0	0.0		191.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	158858	A			111		0	
24	24	0	1	160743				3000	165146	164293.0	347.0	120.0	120.0	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	164173	A			111		0	
25	25	0	1	166333				3000	171109	170605.0	0.0		1141.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	169464	B			111		0	
26	26	0	1	172498				3000	176822	176317.0	0.0		787.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	175530	A			111		0	
27	27	0	1	177811				3000	181800	181296.0	0.0		54.0	[2]	[3, 4, 2, 1, 4, 1, 2, 3]	181242	random			111		0	
28	28	0	1	182889				3000	187032	186161.0	367.0	42.0	42.0	[4, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	186119	A			111		0	
29	29	0	1	188220				3000	192262	191758.0	0.0		306.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	191452	A			111		0	
30	30	0	1	193251				3000	197620	196431.0	684.0	149.0	149.0	[4, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	196282	A			111		0	300.0
31	31	0	1	199709				3000	204651	204147.0	0.0		1200.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	202947	A			111		0	
32	32	0	1	205640				3000	209846	209342.0	0.0		570.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	208772	A			111		0	
33	33	0	1	210836				3000	215562	215057.0	0.0		190.0	[2]	[4, 3, 1, 4, 2, 3, 1, 2]	214867	A			111		0	
34	34	0	1	217651				3000	222854	222350.0	0.0		863.0	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	221487	B			111		0	
0	0	0	2	4517				3000	11454	9353.0	1299.0	1402.0	1402.0	[3, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	7951	B			111	637.0	1	662.0
1	1	0	2	12444		567.0	442.0	3000	18978	15908.0	2389.0	433.0	433.0	[4, 3, 1, 4, 2, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	15475	A		397.0	111	478.0	1	505.0
2	2	0	2	20065				3000	23931	23427.0	0.0		232.0	[3]	[4, 3, 1, 4, 2, 3, 1, 2]	23195	A			111		0	
3	3	0	2	25018		618.0	400.0	3000	31554	28364.0	2368.0	315.0	315.0	[4, 3, 1, 4, 2, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	28049	A		502.0	111	416.0	1	432.0
4	4	0	2	32742		376.0	428.0	3000	39476	36253.0	2363.0	280.0	280.0	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	35973	A	409.0	437.0	111	294.0	1	419.0
5	5	0	2	40864				3000	45043	44538.0	0.0		543.0	[3]	[4, 3, 1, 4, 2, 3, 1, 2]	43995	A			111		0	
6	6	0	2	46030		388.0	446.0	3000	52564	49408.0	2409.0	347.0	347.0	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	49061	A	389.0	367.0	111	344.0	1	475.0
7	7	1	2	53951	337.0	307.0	377.0	3000	59728	57449.0	2279.0	267.0	267.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	57182	A	271.0	339.0	111	313.0	0	335.0
8	8	0	2	61257		502.0	495.0	3000	67790	64805.0	2359.0	518.0	518.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	64287	B		440.0	111	461.0	1	461.0
9	9	0	2	68977		491.0	456.0	3000	76213	73133.0	2311.0	426.0	426.0	[4, 2, 3, 1, 3, 2]	[4, 2, 3, 1, 3, 2, 4, 1]	72707	random		372.0	111	448.0	1	544.0
10	10	1	2	77602	375.0	314.0	415.0	3000	84491	81853.0	2638.0	315.0	315.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	81538	A	326.0	393.0	111	397.0	0	418.0
11	11	1	2	86316	329.0	271.0	337.0	3000	91948	89654.0	2294.0	307.0	307.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	89347	A	326.0	359.0	111	364.0	0	308.0
12	12	0	2	93675		473.0	443.0	3000	101115	98228.0	2021.0	616.0	616.0	[2, 1, 4, 3, 1]	[2, 1, 4, 3, 1, 3, 2, 4]	97612	random			111	501.0	1	604.0
13	13	0	2	102203		345.0	443.0	3000	109246	106240.0	2237.0	499.0	499.0	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	105741	A	346.0	336.0	111	341.0	1	426.0
14	14	0	2	110234		253.0	430.0	3000	116839	114372.0	1963.0	307.0	307.0	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	114065	A		315.0	111	305.0	0	355.0
15	15	0	2	118629		439.0	420.0	3000	126469	123594.0	2262.0	628.0	628.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	122966	B		465.0	111	466.0	1	472.0
16	16	1	2	127457	274.0	301.0	291.0	3000	132935	130828.0	2107.0	340.0	340.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	130488	A	322.0	271.0	111	332.0	0	316.0
17	17	0	2	134766		446.0	439.0	3000	142100	139048.0	2131.0	451.0	451.0	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	138597	random		464.0	111	389.0	1	393.0
18	18	0	2	143790		399.0	425.0	3000	150730	147718.0	2363.0	491.0	491.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	147227	B	368.0	378.0	111	356.0	1	437.0
19	19	1	2	152019	345.0	221.0	442.0	3000	158249	155579.0	2670.0	329.0	329.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	155250	A	379.0	637.0	111	317.0	0	329.0
20	20	1	2	160274	252.0	253.0	292.0	3000	165949	163915.0	2034.0	510.0	510.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	163405	A	309.0	337.0	111	362.0	0	229.0
21	21	0	2	167574				3000	172279	170992.0	783.0	288.0	288.0	[4, 3, 1, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	170704	A			111	304.0	0	237.0
22	22	1	2	173969	254.0	291.0	249.0	3000	179392	177341.0	2051.0	342.0	342.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	176999	A	329.0	263.0	111	358.0	0	307.0
23	23	1	2	181117	235.0	263.0	264.0	3000	186591	184620.0	1971.0	472.0	472.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	184148	A	289.0	312.0	111	342.0	0	266.0
24	24	1	2	188316	220.0	329.0	235.0	3000	194249	192169.0	2080.0	421.0	421.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	191748	A	313.0	294.0	111	371.0	0	318.0
25	25	0	2	196978		380.0	341.0	3000	203918	201022.0	2226.0	607.0	607.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	200415	B	384.0	414.0	111	332.0	1	375.0
26	26	1	2	204908	264.0	268.0	264.0	3000	210659	208490.0	2168.0	450.0	450.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	208040	A	426.0	297.0	111	356.0	0	293.0
27	27	0	2	212485		453.0	496.0	3000	219018	216045.0	2449.0	530.0	530.0	[4, 3, 2, 1, 4, 2]	[4, 3, 2, 1, 4, 2, 3, 1]	215515	random		464.0	111	431.0	1	605.0
28	28	1	2	220007	280.0	265.0	264.0	3000	227166	225044.0	2122.0	399.0	399.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	224645	A	349.0	297.0	111	320.0	0	347.0
29	29	1	2	228793	282.0	269.0	251.0	3000	234383	232326.0	2057.0	302.0	302.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	232024	A	330.0	287.0	111	321.0	0	317.0
30	30	0	2	235913		260.0	283.0	3000	241436	239286.0	1646.0	342.0	342.0	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	238944	A		247.0	111	301.0	0	280.0
31	31	0	2	243424		454.0	384.0	3000	249964	247117.0	2156.0	656.0	656.0	[2, 4, 1, 3, 4, 2]	[2, 4, 1, 3, 4, 2, 3, 1]	246461	random		334.0	111	516.0	1	468.0
32	32	1	2	250954	199.0	242.0	254.0	3000	256314	254430.0	1884.0	445.0	445.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	253985	A	301.0	307.0	111	336.0	0	245.0
33	33	1	2	257943	219.0	266.0	227.0	3000	263822	261874.0	1948.0	293.0	293.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	261581	A	289.0	281.0	111	292.0	0	374.0
34	34	1	2	265849	224.0	280.0	252.0	3000	272067	269754.0	2313.0	374.0	374.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	269380	A	410.0	507.0	111	319.0	0	321.0
35	35	0	3	1017				3000	6861	5562.0	795.0	614.0	614.0	[2, 1, 1]	[2, 1, 3, 4, 2, 3, 4, 1]	4948	random			111		0	548.0
36	36	0	3	8155		421.0	505.0	3000	14689	11653.0	2185.0	467.0	467.0	[4, 3, 1, 4, 2, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	11186	A		400.0	111	411.0	1	448.0
37	37	1	3	15680	204.0	291.0	267.0	3000	21053	19175.0	1878.0	364.0	364.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	18811	A	258.0	303.0	111	320.0	0	235.0
38	38	1	3	22884	237.0	196.0	273.0	3000	29067	27348.0	1719.0	427.0	427.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	26921	A	236.0	265.0	111	267.0	0	245.0
39	39	1	3	31098	197.0	209.0	196.0	3000	36210	34686.0	1524.0	358.0	358.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	34328	A	254.0	205.0	111	258.0	0	205.0
40	40	1	3	38640	156.0	191.0	242.0	3000	43617	42090.0	1527.0	319.0	319.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	41771	A	254.0	211.0	111	251.0	0	222.0
41	41	1	3	45843	155.0	190.0	248.0	3000	50735	49235.0	1500.0	361.0	361.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	48874	A	269.0	205.0	111	228.0	0	205.0
42	42	1	3	52367	349.0	333.0	330.0	3000	58837	56343.0	2494.0	446.0	446.0	[4, 1, 2, 3, 1, 2, 3, 4]	[4, 1, 2, 3, 1, 2, 3, 4]	55897	random	363.0	227.0	111	368.0	0	524.0
43	43	1	3	60467	169.0	251.0	258.0	3000	65591	63928.0	1663.0	330.0	330.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	63598	A	232.0	211.0	111	329.0	0	213.0
44	44	1	3	67522	121.0	190.0	195.0	3000	72551	71172.0	1379.0	319.0	319.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	70853	A	239.0	184.0	111	257.0	0	193.0
45	45	1	3	74277	126.0	171.0	191.0	3000	79480	78102.0	1378.0	595.0	595.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	77507	A	230.0	185.0	111	242.0	0	233.0
46	46	0	3	81507		237.0	291.0	3000	86728	84928.0	1293.0	391.0	391.0	[3, 2, 4, 1, 2, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	84537	B			111	265.0	0	274.0
47	47	0	3	87720		358.0	361.0	3000	94380	91749.0	2127.0	499.0	499.0	[4, 1, 3, 2, 4, 4]	[4, 1, 3, 2, 4, 3, 1, 2]	91250	random			111	533.0	0	436.0
48	48	0	3	95671				3000	100192	98992.0	696.0	289.0	289.0	[4, 3, 4]	[4, 3, 1, 4, 2, 3, 1, 2]	98703	A			111		0	214.0
49	49	1	3	101383	154.0	190.0	226.0	3000	107175	105554.0	1621.0	335.0	335.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	105219	A	277.0	200.0	111	319.0	0	255.0
50	50	0	3	109006			190.0	3000	113689	112279.0	905.0	143.0	143.0	[4, 3, 1, 4, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	112136	A			111	242.0	0	226.0
51	51	0	3	115079				3000	119453	118949.0	0.0		238.0	[3]	[4, 3, 1, 4, 2, 3, 1, 2]	118711	A			111		0	
52	52	0	3	121544		317.0	342.0	3000	129285	126291.0	2217.0	510.0	510.0	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	125781	B	404.0	489.0	111	313.0	1	352.0
53	53	1	3	130575	360.0	284.0	214.0	3000	136300	134213.0	2087.0	506.0	506.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	133707	A	308.0	302.0	111	315.0	0	304.0
54	54	1	3	138432	273.0	258.0	283.0	3000	144906	142906.0	2000.0	537.0	537.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	142369	A	287.0	284.0	111	341.0	0	274.0
55	55	1	3	146537	250.0	244.0	248.0	3000	152033	150206.0	1827.0	438.0	438.0	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	149768	A	300.0	226.0	111	271.0	0	288.0
